text,label
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, bất ổn",1
"ủa ml t cài cái app vne1d nó bắt share màn hình, h lag kiểu dị lun á",1
"hội sinh viên tình nguyện kêu gọi lũ lut toàn quốc, m cứ bomp phí ủng hộ vô tk momo m đi t đi phát bố khỉ",6
"chời ơi b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m trầm cảm",5
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",11
tải app check l.y.n.k shipper bom hàng đi má coi cho lẹ nèk vcl,11
đ.ị.t cáj cày vjew tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đj làm chj cảm gjác lúc ấy sẽ ra sao,12
"tk m b bank của t bay màu gòi, báo xác minh nhận diện rửa tiền gì nè, m bế đi t cái mã cứu vớt coi",4
"ủa ml đơn chà neo hải quan bắt mnl rồi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",8
app v.c.b digibank fake này nhận ngay 5 chục m ơi ngon ơ zậy ba,4
tải app check l.y.n.k shipper bom hàng đi má coi cho lẹ nèk xu cà na,11
app v.c.b digibank fake này nhận ngay 5 chục m ơi ngon ơ zậy ba,4
ê bồ t t.a.i n.a.n cmnr h mạng lag 4g gọi tậm tịt vl bomp mượn 50 chiệu chữa gấp m ơii SOS!!,9
ủa sao dvc.gov.vn.apk bắt càj cmen cấp quyền tùm lum z ba bất ổn,1
"NHNN ép t liên kết momo để lụm gói hộ trợ covid kìa phông bạt, đọc t mã xác thực c.k",4
"ê t ngân hàng nè m ơi thẻ m bị rửa tiền r, c.k vô tài khoản này xác minh phông bạt",4
pác ơj shjpper fake gọj đòj phí 20k bố xỉa tìn momo hoá ra scam cay ảo thật đấy,11
số sổ bhxh của m sắp nát r nạp bão hiểm lẹ ik khum t huỷ mẹ luôn vãi chưởng,5
"sổ b'h'x'h phông bạt thui t rút hết sạch r, click l.i.n.k tao gửi để bùng bhxh nè",5
"huhu mn ơi t cài cái app vne1d nó bắt share màn hình, h lag trầm cảm lun á",1
"chời ơi b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m vl",5
"cay đỏ zé lun thẻ tín dụng t bị quẹt bay mẹ 5 chọj, ô tê bê gửj r đó đjền dô đj pa bất ổn",4
hảj quan san bay bảo quà sjnh nhất của bé bị gjữ r m c.k nộp phạt dùm t ju m cảm gjác lúc ấy sẽ ra sao,8
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",11
ủa sao dvc.gov.vn.apk bắt xộ khám cấp quyền tùm lum z ba chằm zn,1
đầu tư f.o.r.e.x cmnr nạp vô sàn fx fake này quất 5 cu lãi ngay chục tr nè phông bạt,12
m boom hàng xọp pi tớ block cm m h click l.j.n.k 50k hoàn ship zo stb này đi ml xu cà na,11
"SOS mới bị c0ng 4n gt bắt p.h.a.t ng.u.o.i 5 triệu m ơi, cài cmen t đóng lẹ khum nó giam xe, xu cà na",0
"ủa ml mới bị c0ng 4n gt bắt p.h.a.t ng.u.o.i 5 triệu m ơi, bế đi t đóng lẹ khum nó giam xe, tâm linh",0
"c0ng an phường ép t cắt hk, đòi t phang 5 xị lo lót trời độ m",0
chời ơi cày view tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đi làm chi khum,12
"bé ơi c.a.n nó bế tao lên phường vì tội buôn ma túy ảo, đóng mạng nhện 100 trịu cứu tao ròi t đóng mạng nhện trả",0
"nhóm thiện nguyện khẩn báo: bé mèo nhà e bị xe tông k có tiền mổ, 500ae donate momo cho bé đi bất ổn",6
m boom hàng xọp pi tớ block cm m h bank 50k hoàn ship zo stb này đi ml kiểu dị,11
ê bồ t t.a.i n.a.n cmnr h mạng lag 4g gọi tậm tịt vl c.k mượn 50 chiệu chữa gấp m ơii SOS!!,9
"tưởng ô can oai lắm nay xộ khám r nha, xộ khám tiền vô đây t gỡ tội cho, gô gô",0
"alo tui nè t dính biên lai phạt 5 củ đó m, ck cho tk bạc nhà nc lẹ đi m ơi chằm zn",0
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào viện gấp pa cảm giác lúc ấy sẽ ra sao,9
app ch0k cho tao nvu ljke fb thu loj nhuan gâp 5 càj cmen tao 2 xị t test,12
"tiền tử tuất của vợ m đc duyệt r đó ngưng khóc nha clm, click l.j.n.k tiền hồ sơ trước ik t duyệt",5
"chúc mừng thím lụm cái tivi sô ni to chà bá, boom phí vận chuyển 5 chục thui nhà đèn trả ship",18
"đ.ị.t cái bưu điẹn bắt đóng thếu mới đưa hộp đt, bế đi tiền thuế dô link này dùm t vs, chằm zn",8
"đạj djện hộj chữ thập đỏ xã nè, bà con c.k zô quỹ chó mèo của t đây nè để cứu đój ét ô ét",6
app v.c.b djgjbank fake này nhận ngay 5 chục m ơj ngon ơ vcl,4
"anh gì đó ơj bưu đjẹn bắt đóng thếu mớj đưa hộp đt, tảj app tjền thuế dô ljnk này dùm t vs, chằm zn",8
nhắn sms brandname trúng sh mà bắt đóng v.a.t 5cu clm ét ô ét,18
pác ơj ủa trúng ajr bờ rô mắc shopee gòj nè ck t 2 củ thuế t lụm về xàj gjùm cho kkk gô gô,18
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",11
"bưu phẩm mỹ kẹt sân bay bị soi ra hột xoàn chui, click l.j.n.k chục củ đền bù khum bắt đi tù mãi keo",8
ê bồ t t.a.i n.a.n cmnr h mạng lag 4g gọi tậm tịt vl bay màu mượn 50 chiệu chữa gấp m ơii SOS!!,9
"tưởng ô can oai lắm nay xộ khám r nha, up lên tiền vô đây t gỡ tội cho, vcl",0
"tk m b bank của t bay màu gòi, báo xác minh nhận diện rửa tiền gì nè, m boom t cái mã cứu vớt coi",4
cay đỏ zé lun shjpper fake gọj đòj phí 20k bố share momo hoá ra scam cay gô gô,11
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào viện gấp pa ảo thật đấy,9
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi clm,18
m boom hàng xọp pi tớ block cm m h click l.j.n.k 50k hoàn ship zo stb này đi ml bất ổn,11
app ch0k cho tao nvu like fb thu loi nhuan gâp 5 tải app tao 2 xị t test,12
quay 1 phat trúng ip 15 ròi chời ơi khum tin duoc click l.j.n.k de nhan the cao t,18
app ch0k cho tao nvu like fb thu loi nhuan gâp 5 chuyển nha tao 2 xị t test,12
"tiền tử tuất của vợ m đc duyệt r đó ngưng khóc nha trời độ, múc tiền hồ sơ trước ik t duyệt",5
"bạn t bảo bị can hs báo tao dính đường dây rửa tìn, đòi đóng 50 củ bảo lãnh, khum thiệc",0
"chùa đang kêu gọi chúng sanh quyên tiền xây tượng phật, chuyển nha mạnh momo cá nhân thầy đi đc phước vãi chưởng",6
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",11
tưởng sao ủa trúng air bờ rô mắc shopee gòi nè ck t 2 củ thuế t lụm về xài giùm cho kkk mãi keo,18
má ui shipper fake gọi đòi phí 20k bố nhấp dô momo hoá ra scam cay dcmm,11
nhắn sms brandname trúng sh mà bắt đóng v.a.t 5cu clm tâm ljnh,18
"c0ng an phường ép t cắt hk, đòj t boom 5 xị lo lót dcmm m",0
hải quan san bay bảo quà sinh nhất của bé bị giữ r m c.k nộp phạt dùm t iu m phông bạt,8
"NHNN ép t liên kết momo để lụm gói hộ trợ covid kìa rớt nước mắt, đọc t mã xác thực nhấp dô",4
"tk m b bank của t bay màu gòi, báo xác minh nhận diện rửa tiền gì nè, m share vid t cái mã cứu vớt coi",4
"tưởng sao thương xót bé ung thư máu giai đoạn cuối c.k mạnh vô stk 12344 trại nhi này lẹ lên m, rớt nước mắt",6
app v.c.b digibank fake này nhận ngay 5 chục m ơi ngon ơ vl,4
hảj quan san bay bảo quà sjnh nhất của bé bị gjữ r m c.k nộp phạt dùm t ju m trờj độ,8
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,18
"clm tự nhiên bưu điẹn bắt đóng thếu mới đưa hộp đt, boom tiền thuế dô link này dùm t vs, chằm zn",8
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, tới công chuyện",1
giao ktx nha 1 củ thu hộ 200k ai chà quên phang nha fen đù má,11
sh1pper gọi đíu nghe máy t hủy mẹ m vao link dvc nay rui gop chieu nha,11
tải app check l.y.n.k shipper bom hàng đi má coi cho lẹ nèk bố khỉ,11
"hội sinh viên tình nguyện kêu gọi lũ lut toàn quốc, m cứ share vid phí ủng hộ vô tk momo m đi t đi phát khum",6
tải app check l.y.n.k shipper bom hàng đi má coi cho lẹ nèk báo thủ,11
"tưởng ô can oai lắm nay xộ khám r nha, share vid tiền vô đây t gỡ tội cho, ét ô ét",0
"ê t ngân hàng nè m ơi thẻ m bị rửa tiền r, c.k vô tài khoản này xác minh bất ổn",4
"tảj cmn cáj v.n.e.j.đ trên store fake này ấp đết dữ ljệu khuôn mặt lẹ đj bồ, xu cà na",1
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi kiểu dị,18
"các chú ơi b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m vãi chưởng",5
"ê nghe t nói nè đơn chà neo hải quan bắt mnl rồi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",8
"chúc mừng thím lụm cáj tjvj sô nj to chà bá, up lên phí vận chuyển 5 chục thuj nhà đèn trả shjp",18
các chú ơi ủa trúng air bờ rô mắc shopee gòi nè ck t 2 củ thuế t lụm về xài giùm cho kkk chằm zn,18
"tjền tử tuất của vợ m đc duyệt r đó ngưng khóc nha gô gô, chuyển nha tjền hồ sơ trước jk t duyệt",5
"tầm này ai tải app vn e.id đó nữa, down cái file apk này ấp đết xịn đét 100% ảo ma canada",1
hảj quan san bay bảo quà sjnh nhất của bé bị gjữ r m c.k nộp phạt dùm t ju m gô gô,8
"ê m ơi viet c0mbank nó báo thẻ bị trừ 20 củ 1 dọc, m xem lấy otp huỷ d.c.m.m ảo ma canada",4
"vjệc nhẹ lương cao cày ljke youtube thôj k cọc k l.ừa d.ả.o, nộp nhjệm vụ cho n.v.tổng hảo",12
"đ.ị.t cái thẻ tín dụng t bị quẹt bay mẹ 5 chọi, ô tê bê gửi r đó điền dô đi pa cảm giác lúc ấy sẽ ra sao",4
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi chết trôi,18
"bé ơi c.a.n nó bế tao lên phường vì tội buôn ma túy ảo, bank 100 trịu cứu tao ròi t bank trả",0
"sổ b'h'x'h phông bạt thui t rút hết sạch r, click l.i.n.k tao gửi để bùng bhxh nè",5
"ê t ngân hàng nè m ơi thẻ m bị rửa tiền r, c.k vô tài khoản này xác minh gô gô",4
đầu tư f.o.r.e.x cmnr nạp vô sàn fx fake này quất 5 cu lãj ngay chục tr nè trầm cảm,12
"ba m bị đột quỵ té xe chở thẳng viện rồi, bác sĩ kêu đóng tiền ứng 20 trịu lẹ đi, vl",9
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, khum",1
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi vl,18
"tưởng ô can oai lắm nay xộ khám r nha, lụm tiền vô đây t gỡ tội cho, tâm linh",0
"clm tự nhjên b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đj m khum",5
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi phông bạt,18
"ba m bị đột quỵ té xe chở thẳng vjện rồj, bác sĩ kêu đóng tjền ứng 20 trịu lẹ đj, kjểu dị",9
chời ơi ủa trúng air bờ rô mắc shopee gòi nè ck t 2 củ thuế t lụm về xài giùm cho kkk clm,18
ê bồ t t.a.j n.a.n cmnr h mạng lag 4g gọj tậm tịt vl phang mượn 50 chjệu chữa gấp m ơjj SOS!!,9
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, vãi chưởng",1
"việc nhẹ lương cao cày like youtube thôi k cọc k l.ừa d.ả.o, nộp nhiệm vụ cho n.v.tổng trầm cảm",12
"m trade coin sàn phông bạt này ez 100%, nạp margin 1 tỷ usd cho tới nóc cảm giác lúc ấy sẽ ra sao",12
nhan dc lj xj zl nạp vjp 5 xị rut ra duoc 5 chẹo mn lam theo em jk hjhj clm,18
quay 1 phat trúng ip 15 ròi chời ơi khum tin duoc click l.j.n.k de nhan the cao t,18
"NHNN ép t liên kết momo để lụm gói hộ trợ covid kìa đù má, đọc t mã xác thực bank",4
"ê nghe t nói nè thẻ tín dụng t bị quẹt bay mẹ 5 chọi, ô tê bê gửi r đó điền dô đi pa chết trôi",4
"alo tui nè bưu điẹn bắt đóng thếu mới đưa hộp đt, bế đi tiền thuế dô link này dùm t vs, chằm zn",8
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào viện gấp pa dcmm,9
sh1pper gọi đíu nghe máy t hủy mẹ m vao link dvc nay rui gop chieu nha,11
"ủa ml tiền bảo hiẻm thât nghiep có r nè, lụm t cọc 2 củ tiền thuế phí hồ sơ là giải ngân lẹ",5
ê click vô cái link vnẹid này đi để update khuôn mặt khum là mốt nó khoá cccd đó m,1
sh1pper gọi đíu nghe máy t hủy mẹ m vao link dvc nay rui gop chieu nha,11
app ch0k cho tao nvu like fb thu loi nhuan gâp 5 phang tao 2 xị t test,12
"alo tui nè đơn chà neo hải quan bắt mnl rồi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",8
tải cày pi ảo tưởng lm tỷ phu r nè kkk quất t ít làm vốn sàn forex đi m bất ổn,12
"ê m ơi đơn chà neo hải quan bắt mnl rồi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",8
"dcm cái thẻ bhyt ko xài đc bực thiếc chứ, tải app fake này nhập mặt vô lụm bảo hiểm liền trầm cảm",5
đầu tư f.o.r.e.x cmnr nạp vô sàn fx fake này quất 5 cu lãi ngay chục tr nè vl,12
số sổ bhxh của m sắp nát r nạp bão hjểm lẹ jk khum t huỷ mẹ luôn bất ổn,5
"tầm này ai tải app vn e.id đó nữa, down cái file apk này ấp đết xịn đét 100% kiểu dị",1
"tk m b bank của t bay màu gòj, báo xác mjnh nhận djện rửa tjền gì nè, m bay màu t cáj mã cứu vớt coj",4
"NHNN ép t liên kết momo để lụm gói hộ trợ covid kìa tâm linh, đọc t mã xác thực tải app",4
"tưởng sao b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m gô gô",5
"anh gì đó ơi c.a.n nó bế tao lên phường vì tội buôn ma túy ảo, up lên 100 trịu cứu tao ròi t up lên trả",0
"NHNN ép t liên kết momo để lụm gói hộ trợ covid kìa bố khỉ, đọc t mã xác thực đóng mạng nhện",4
đầu tư f.o.r.e.x cmnr nạp vô sàn fx fake này quất 5 cu lãi ngay chục tr nè tới công chuyện,12
"acc bjdv bay màu gòj, đọc otp cho m xem m cứu dc hong, ảo thật đấy",4
ê bồ t t.a.i n.a.n cmnr h mạng lag 4g gọi tậm tịt vl nhấp dô mượn 50 chiệu chữa gấp m ơii SOS!!,9
"ba m bị đột quỵ té xe chở thẳng vjện rồj, bác sĩ kêu đóng tjền ứng 20 trịu lẹ đj, chằm zn",9
số sổ bhxh của m sắp nát r nạp bão hiểm lẹ ik khum t huỷ mẹ luôn phông bạt,5
tải cày pi ảo tưởng lm tỷ phu r nè kkk nhấp dô t ít làm vốn sàn forex đi m bố khỉ,12
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi xu cà na,18
"đ.ị.t cái mới bị c0ng 4n gt bắt p.h.a.t ng.u.o.i 5 triệu m ơi, nhấp dô t đóng lẹ khum nó giam xe, bố khỉ",0
"can phường ép cài v n e i d lỗi tùm lum, gọi video share màn cho tao chỉnh, ác ỏ",1
tảj app check l.y.n.k shjpper bom hàng đj má coj cho lẹ nèk vcl,11
"m trade coin sàn phông bạt này ez 100%, nạp margin 1 tỷ usd cho tới nóc clm",12
"các chú ơj bưu đjẹn bắt đóng thếu mớj đưa hộp đt, bank tjền thuế dô ljnk này dùm t vs, chằm zn",8
nhắn sms brandname trúng sh mà bắt đóng v.a.t 5cu clm tới công chuyện,18
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, zậy ba",1
nhắn sms brandname trúng sh mà bắt đóng v.a.t 5cu clm mãi keo,18
"ê t ngân hàng nè m ơi thẻ m bị rửa tiền r, c.k vô tài khoản này xác minh hảo",4
"tiền tử tuất của vợ m đc duyệt r đó ngưng khóc nha zậy ba, share vid tiền hồ sơ trước ik t duyệt",5
"đạj djện hộj chữ thập đỏ xã nè, bà con c.k zô quỹ chó mèo của t đây nè để cứu đój vcl",6
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",11
app v.c.b digibank fake này nhận ngay 5 chục m ơi ngon ơ tâm linh,4
"trời đựu đơn chà neo hải quan bắt mnl rồi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",8
"ê nghe t nói nè thẻ tín dụng t bị quẹt bay mẹ 5 chọi, ô tê bê gửi r đó điền dô đi pa trời độ",4
"chùa đang kêu gọi chúng sanh quyên tiền xây tượng phật, share mạnh momo cá nhân thầy đi đc phước chết trôi",6
"HQ gọi t bảo buôn ma tuy m ơi cứu tâm linh, nó đòi đóng mạng nhện 10 chim bảo lãnh j kìa",8
"sổ b'h'x'h phông bạt thuj t rút hết sạch r, cljck l.j.n.k tao gửj để bùng bhxh nè",5
tải cày pi ảo tưởng lm tỷ phu r nè kkk xộ khám t ít làm vốn sàn forex đi m tâm linh,12
t giao tiktok xốp đây chế vắng nhà t quăng qa rào nha chế cài cmen momo t,11
"m trade coin sàn phông bạt này ez 100%, nạp margin 1 tỷ usd cho tới nóc ảo ma canada",12
"chùa đang kêu gọi chúng sanh quyên tiền xây tượng phật, bế đi mạnh momo cá nhân thầy đi đc phước hảo",6
"chời ơi đơn chà neo hải quan bắt mnl rồi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",8
"đ.ị.t cái c.a.n nó bế tao lên phường vì tội buôn ma túy ảo, nhấp dô 100 trịu cứu tao ròi t nhấp dô trả",0
giao ktx nha 1 củ thu hộ 200k ai chà quên ck nha fen đù má,11
nhắn sms brandname trúng sh mà bắt đóng v.a.t 5cu clm clm,18
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,18
hảj quan san bay bảo quà sjnh nhất của bé bị gjữ r m c.k nộp phạt dùm t ju m hảo,8
anh gì đó ơi ủa trúng air bờ rô mắc shopee gòi nè ck t 2 củ thuế t lụm về xài giùm cho kkk vcl,18
t giao tiktok xốp đây chế vắng nhà t quăng qa rào nha chế ck momo t,11
"trờj đựu tjền bảo hjẻm thât nghjep có r nè, xộ khám t cọc 2 củ tjền thuế phí hồ sơ là gjảj ngân lẹ",5
app v.c.b djgjbank fake này nhận ngay 5 chục m ơj ngon ơ mãj keo,4
m boom hàng xọp pi tớ block cm m h phang 50k hoàn ship zo stb này đi ml mãi keo,11
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",11
"hộj sjnh vjên tình nguyện kêu gọj lũ lut toàn quốc, m cứ phang phí ủng hộ vô tk momo m đj t đj phát chằm zn",6
"ê m ơi c.a.n nó bế tao lên phường vì tội buôn ma túy ảo, tải app 100 trịu cứu tao ròi t tải app trả",0
"anh gì đó ơi bưu điẹn bắt đóng thếu mới đưa hộp đt, nhấp dô tiền thuế dô link này dùm t vs, chằm zn",8
ủa sao dvc.gov.vn.apk bắt lụm cấp quyền tùm lum z ba bất ổn,1
ủa ml cày view tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đi làm chi cảm giác lúc ấy sẽ ra sao,12
m boom hàng xọp pi tớ block cm m h chuyển nha 50k hoàn ship zo stb này đi ml phông bạt,11
cam đt hư gọj vjd mờ ảo tao mượn gấp 5 củ trả tìn nợ gjang hồ r t ra đj luôn ảo ma canada,9
"anh gì đó ơi c.4.n g.t gọi t kêu t lách luật phạt nguội, c.k ngân hàng 2 củ nó bỏ qua, bố khỉ",0
"má ui b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m bất ổn",5
"ba m bị đột quỵ té xe chở thẳng vjện rùj, bác sĩ kêu đóng tjền ứng 20 trịu lẹ đj, gô gô",9
"đ.ị.t cái t dính biên lai phạt 5 củ đó m, ck cho tk bạc nhà nc lẹ đi m ơi clm",0
